timestamp,variable,value
1478560824.780154,air_temperature,23.899999618530273
1478560223.092385,air_temperature,24.099830627441406
1478559622.331345,air_temperature,24.200000762939453
1478559020.645362,air_temperature,24.100000381469727
1478558418.968461,air_temperature,24.299999237060547
1478557817.280596,air_temperature,24.363245010375977
1478557216.513987,air_temperature,24.346939086914062
1478556614.837657,air_temperature,24.299999237060547
1478556013.153797,air_temperature,24.5
1478555411.455093,air_temperature,24.60000228881836
1478554810.672154,air_temperature,24.58945083618164
1478554267.097151,air_temperature,24.344995498657227
1478553693.357853,air_temperature,24.089963912963867
1478553603.271431,air_temperature,23.8508358001709
1478553470.669587,air_temperature,23.600000381469727
1478552883.826982,air_temperature,23.799999237060547
1478552456.024432,air_temperature,23.899999618530273
1478552150.014078,air_temperature,23.700000762939453
1477686464.177434,air_temperature,22.091764450073242
1477686270.007162,air_temperature,21.870113372802734
1477686052.287298,air_temperature,22.100000381469727
1472088707.876038,air_temperature,22.034311294555664
1472088547.715613,air_temperature,22.270000457763672
1472088374.478132,air_temperature,22.5
1472087772.810269,air_temperature,22.700000762939453
1472087171.13288,air_temperature,22.804344177246094
1472086570.393563,air_temperature,22.969999313354492
1472086297.110747,air_temperature,23.22279930114746
1472086060.824339,air_temperature,23.462797164916992
1472085824.515208,air_temperature,23.700000762939453
1472085222.842812,air_temperature,23.57000732421875
1472084772.315125,air_temperature,23.824012756347656
1472084186.630196,air_temperature,24.07001495361328
1472083792.193589,air_temperature,24.329999923706055
1472083488.785653,air_temperature,24.07166290283203
1472083290.533226,air_temperature,23.829999923706055
1472082948.145063,air_temperature,23.593273162841797
1472082346.441889,air_temperature,23.399999618530273
1472081744.751688,air_temperature,23.56999969482422
1472081260.183292,air_temperature,23.827102661132812
1472081073.903582,air_temperature,24.070009231567383
1472080827.675608,air_temperature,24.32215690612793
1472080348.084819,air_temperature,24.575626373291016
1472079746.401534,air_temperature,24.556041717529297
1472079461.018163,air_temperature,24.299999237060547
1472078859.314649,air_temperature,24.137203216552734
1472078547.984971,air_temperature,23.897491455078125
1472077947.230572,air_temperature,23.799999237060547
1472077345.532779,air_temperature,23.969999313354492
1472076874.961319,air_temperature,24.21800994873047
1472076667.720269,air_temperature,24.470003128051758
1472076460.496022,air_temperature,24.741796493530273
1472076115.129815,air_temperature,24.998615264892578
1472075903.834256,air_temperature,24.750999450683594
1472075606.478982,air_temperature,24.48613166809082
1472075406.238063,air_temperature,24.24028968811035
1472075137.932989,air_temperature,24
1472074536.230036,air_temperature,23.900001525878906
1472073934.539377,air_temperature,23.92371940612793
1472073450.898939,air_temperature,24.170000076293945
1472073051.489817,air_temperature,24.443958282470703
1472072540.843211,air_temperature,24.695926666259766
1472072445.751087,air_temperature,24.449819564819336
1472072015.260614,air_temperature,24.20343780517578
1472071690.878669,air_temperature,24.448999404907227
1472071432.532739,air_temperature,24.700000762939453
1472070830.815077,air_temperature,24.7999324798584
1472070229.124769,air_temperature,24.60000228881836
1472069627.433871,air_temperature,24.695884704589844
1472069533.277229,air_temperature,24.450767517089844
1472069122.34271,air_temperature,24.200000762939453
1472067700.676686,air_temperature,24.06570053100586
1472067493.22388,air_temperature,23.819780349731445
1472067481.19337,air_temperature,23.565889358520508
1472067475.168668,air_temperature,23.26099967956543
1472067468.758689,air_temperature,22.700000762939453
